date,score
26-Jun-20,0.2727
1-Jul-20,-0.1875
4-Jul-20,0.4923
6-Jul-20,0.2703
8-Jul-20,0.0553
9-Jul-20,0.374933333
10-Jul-20,0.50795
14-Jul-20,0.2562
15-Jul-20,0.6338
16-Jul-20,-0.03965
20-Jul-20,0.4054
21-Jul-20,0.1357
22-Jul-20,0.113
27-Jul-20,-0.0065
28-Jul-20,0.0476
29-Jul-20,-0.1866
3-Aug-20,0.4954
5-Aug-20,0.4851
6-Aug-20,0.1257
12-Aug-20,0.4573
17-Aug-20,0.263666667
18-Aug-20,0.259328571
19-Aug-20,0.039775
20-Aug-20,0.5728
21-Aug-20,0.1787
22-Aug-20,0.3679
24-Aug-20,-0.424025
25-Aug-20,0.50335
27-Aug-20,0.197733333
28-Aug-20,0.4819
29-Aug-20,0.1389
30-Aug-20,0.2173
31-Aug-20,0.313483333
1-Sep-20,0.3036
2-Sep-20,-0.031
3-Sep-20,0.096466667
4-Sep-20,0.677866667
5-Sep-20,-0.3018
6-Sep-20,-0.3018
8-Sep-20,0.3966
9-Sep-20,0.3432
10-Sep-20,0.323990909
11-Sep-20,0.249321739
13-Sep-20,0.227433333
14-Sep-20,0.319048649
15-Sep-20,0.240911111
16-Sep-20,0.393011111
17-Sep-20,0.054292308
18-Sep-20,0.019453333
19-Sep-20,-0.3046
20-Sep-20,-0.0125
21-Sep-20,0.271028571
22-Sep-20,0.152061538
23-Sep-20,0.17342
24-Sep-20,-0.112625
25-Sep-20,-0.17045
27-Sep-20,-0.6708
28-Sep-20,-0.120975
29-Sep-20,0.098971429
30-Sep-20,0.4215
1-Oct-20,0.212433333
2-Oct-20,0.384533333
5-Oct-20,0.2096
6-Oct-20,0.234066667
7-Oct-20,0.458575
8-Oct-20,0.056433333
9-Oct-20,0.7396
11-Oct-20,0.0624
12-Oct-20,0.4119
13-Oct-20,0.0992
14-Oct-20,0.3216
15-Oct-20,0.36005
21-Oct-20,0.682
22-Oct-20,0.2641
23-Oct-20,0.1807
26-Oct-20,0.182255556
27-Oct-20,0.4458
28-Oct-20,0.16815
30-Oct-20,0.01255
1-Nov-20,0.5162
3-Nov-20,0.4138
4-Nov-20,0.262983333
5-Nov-20,0.206633333
6-Nov-20,-0.0721
7-Nov-20,0.5869
9-Nov-20,0.4671
10-Nov-20,0.37375
11-Nov-20,0.37025
12-Nov-20,-0.6536
13-Nov-20,0.15756
18-Nov-20,0.4674
19-Nov-20,0.5796
20-Nov-20,0.2729
23-Nov-20,0.178966667
25-Nov-20,0.555366667
27-Nov-20,0.6866
28-Nov-20,0.172
30-Nov-20,0.1711
1-Dec-20,0.0204
3-Dec-20,-0.0966
4-Dec-20,-0.026
6-Dec-20,0.0776
7-Dec-20,0.273633333
8-Dec-20,0.235566667
9-Dec-20,0.5569
10-Dec-20,0.3105
11-Dec-20,0.2578875
12-Dec-20,-0.0479
14-Dec-20,-0.00265
15-Dec-20,0.5385
18-Dec-20,0.377
21-Dec-20,0.04735
22-Dec-20,0.095
24-Dec-20,0.4083
26-Dec-20,0.0027
28-Dec-20,0.090225
31-Dec-20,0.53545
4-Jan-21,0.5406
5-Jan-21,0.3605
6-Jan-21,0.6308
7-Jan-21,0.1527
8-Jan-21,0.01265
11-Jan-21,0.6821
12-Jan-21,0.3665
13-Jan-21,0.5955
14-Jan-21,0.31358
16-Jan-21,0.4713
17-Jan-21,0.1063
19-Jan-21,0.5359
20-Jan-21,-0.1056
22-Jan-21,0.43685
26-Jan-21,0.09974
28-Jan-21,-0.0763
29-Jan-21,0.41895
30-Jan-21,0.1028
31-Jan-21,0.285
1-Feb-21,0.1734
3-Feb-21,-0.4556
8-Feb-21,0.4798
10-Feb-21,0.521875
11-Feb-21,0.066
12-Feb-21,0.49845
17-Feb-21,-0.3518
18-Feb-21,0.4785
22-Feb-21,0.1989
24-Feb-21,0.2244
25-Feb-21,0.1988
26-Feb-21,0.28345
1-Mar-21,-0.02295
2-Mar-21,-0.04585
4-Mar-21,0.4983
5-Mar-21,0.08065
7-Mar-21,0.2144
8-Mar-21,0.118125
9-Mar-21,0.1907
10-Mar-21,0.34805
11-Mar-21,0.188557143
12-Mar-21,0.349366667
14-Mar-21,0.258366667
15-Mar-21,0.622
16-Mar-21,0.0802
17-Mar-21,0.5644
18-Mar-21,0.4252
20-Mar-21,0.1938
22-Mar-21,0.2762
23-Mar-21,0.1956
24-Mar-21,0.151
25-Mar-21,0.7369
26-Mar-21,-0.1875
29-Mar-21,0.377
31-Mar-21,0.390066667
1-Apr-21,0.3438
4-Apr-21,0.1205
5-Apr-21,0.4516
6-Apr-21,0.53985
7-Apr-21,0.1824
9-Apr-21,0.7361
10-Apr-21,0.6829
12-Apr-21,0.08845
14-Apr-21,0.1691
15-Apr-21,0.2295
